date,OT
2024/6/3 4:15,114.8
2024/6/3 4:30,151
2024/6/3 4:45,199
2024/6/3 5:00,149.8
2024/6/3 5:15,151.6
2024/6/3 5:30,35
2024/6/3 5:45,4
2024/6/3 6:00,43.6
2024/6/3 6:15,-9.4
2024/6/3 6:30,-10.6
2024/6/3 6:45,-10
2024/6/3 7:00,-9
2024/6/3 7:15,-10
2024/6/3 7:30,-10
2024/6/3 7:45,-9.4
2024/6/3 8:00,-12
2024/6/3 8:15,0
2024/6/3 8:30,0
2024/6/3 8:45,0
2024/6/3 9:00,0
2024/6/3 9:15,0
2024/6/3 9:30,0
2024/6/3 9:45,0
2024/6/3 10:00,0
2024/6/3 10:15,0
2024/6/3 10:30,-13.2
2024/6/3 10:45,222
2024/6/3 11:00,94.4
2024/6/3 11:15,157
2024/6/3 11:30,288.6
2024/6/3 11:45,243
2024/6/3 12:00,274.4
2024/6/3 12:15,248
2024/6/3 12:30,150
2024/6/3 12:45,352
2024/6/3 13:00,280
2024/6/3 13:15,227.6
2024/6/3 13:30,469.2
2024/6/3 13:45,205
2024/6/3 14:00,97
2024/6/3 14:15,362
2024/6/3 14:30,627.6
2024/6/3 14:45,368.6
2024/6/3 15:00,125.8
2024/6/3 15:15,214.2
2024/6/3 15:30,150
2024/6/3 15:45,219.6
2024/6/3 16:00,174.6
2024/6/3 16:15,178.4
2024/6/3 16:30,152
2024/6/3 16:45,343
2024/6/3 17:00,313
2024/6/3 17:15,265.6
2024/6/3 17:30,86.6
2024/6/3 17:45,195.6
2024/6/3 18:00,268
2024/6/3 18:15,197
2024/6/3 18:30,141
2024/6/3 18:45,188.4
2024/6/3 19:00,140.6
2024/6/3 19:15,163
2024/6/3 19:30,331.4
2024/6/3 19:45,252
2024/6/3 20:00,448
2024/6/3 20:15,546
2024/6/3 20:30,714.4
2024/6/3 20:45,534
2024/6/3 21:00,1294.4
2024/6/3 21:15,1164.4
2024/6/3 21:30,772.6
2024/6/3 21:45,723
2024/6/3 22:00,589
2024/6/3 22:15,403.4
2024/6/3 22:30,567
2024/6/3 22:45,333
2024/6/3 23:00,318
2024/6/3 23:15,421.4
2024/6/3 23:30,756
2024/6/3 23:45,786
2024/6/4 0:00,1029.4
2024/6/4 0:15,841
2024/6/4 0:30,1160
2024/6/4 0:45,1232.4
2024/6/4 1:00,1651.2
2024/6/4 1:15,1852.4
2024/6/4 1:30,1508.4
2024/6/4 1:45,1022.6
2024/6/4 2:00,682
2024/6/4 2:15,1236
2024/6/4 2:30,1315.8
2024/6/4 2:45,1206.4
2024/6/4 3:00,1246
2024/6/4 3:15,796
2024/6/4 3:30,749.6
2024/6/4 3:45,654.4
2024/6/4 4:00,1348.4
2024/6/4 4:15,786.6
2024/6/4 4:30,582
2024/6/4 4:45,245.4
2024/6/4 5:00,169
2024/6/4 5:15,39
2024/6/4 5:30,49.6
2024/6/4 5:45,481
2024/6/4 6:00,444.6
2024/6/4 6:15,360
2024/6/4 6:30,366
2024/6/4 6:45,17
2024/6/4 7:00,342
2024/6/4 7:15,508
2024/6/4 7:30,537
2024/6/4 7:45,341
2024/6/4 8:00,443.6
2024/6/4 8:15,703.6
2024/6/4 8:30,284.6
2024/6/4 8:45,195.8
2024/6/4 9:00,205
2024/6/4 9:15,99
2024/6/4 9:30,157
2024/6/4 9:45,311
2024/6/4 10:00,318.4
2024/6/4 10:15,201
2024/6/4 10:30,173.4
2024/6/4 10:45,103
2024/6/4 11:00,253
2024/6/4 11:15,292
2024/6/4 11:30,606
2024/6/4 11:45,334.6
2024/6/4 12:00,513
2024/6/4 12:15,696
2024/6/4 12:30,880
2024/6/4 12:45,280.4
2024/6/4 13:00,209.6
2024/6/4 13:15,166
2024/6/4 13:30,224.2
2024/6/4 13:45,168.6
2024/6/4 14:00,259
2024/6/4 14:15,207.6
2024/6/4 14:30,232.6
2024/6/4 14:45,189.8
2024/6/4 15:00,494.4
2024/6/4 15:15,339
2024/6/4 15:30,496.4
2024/6/4 15:45,897
2024/6/4 16:00,830
2024/6/4 16:15,742.4
2024/6/4 16:30,1474.4
2024/6/4 16:45,1134.4
2024/6/4 17:00,1348.6
2024/6/4 17:15,948
2024/6/4 17:30,793
2024/6/4 17:45,1135
2024/6/4 18:00,1088
2024/6/4 18:15,986.4
2024/6/4 18:30,1232.6
2024/6/4 18:45,1502
2024/6/4 19:00,1772
2024/6/4 19:15,2555
2024/6/4 19:30,1640.6
2024/6/4 19:45,1640
2024/6/4 20:00,2014.6
2024/6/4 20:15,1680
2024/6/4 20:30,1395
2024/6/4 20:45,1516.4
2024/6/4 21:00,1946.4
2024/6/4 21:15,1835.6
2024/6/4 21:30,1733
2024/6/4 21:45,2644.4
2024/6/4 22:00,1838
2024/6/4 22:15,2881.6
2024/6/4 22:30,2360
2024/6/4 22:45,1920
2024/6/4 23:00,2417.6
2024/6/4 23:15,2036.8
2024/6/4 23:30,1730
2024/6/4 23:45,2282
2024/6/5 0:00,2538.8
2024/6/5 0:15,3121.4
2024/6/5 0:30,3723
2024/6/5 0:45,2923
2024/6/5 1:00,2912
2024/6/5 1:15,2962.2
2024/6/5 1:30,3726.4
2024/6/5 1:45,3823.603
2024/6/5 2:00,3529.4
2024/6/5 2:15,3984.6
2024/6/5 2:30,3960
2024/6/5 2:45,3822
2024/6/5 3:00,4569.8
2024/6/5 3:15,4567
2024/6/5 3:30,4532.599
2024/6/5 3:45,4552.4
2024/6/5 4:00,4545
2024/6/5 4:15,4042.6
2024/6/5 4:30,3543.2
2024/6/5 4:45,3794.601
2024/6/5 5:00,4095.201
2024/6/5 5:15,4076.201
2024/6/5 5:30,2989.999
2024/6/5 5:45,1728
2024/6/5 6:00,452
2024/6/5 6:15,251.6
2024/6/5 6:30,116
2024/6/5 6:45,888.8019
2024/6/5 7:00,1766.6
2024/6/5 7:15,1405.4
2024/6/5 7:30,1303.4
2024/6/5 7:45,624.4
2024/6/5 8:00,1611
2024/6/5 8:15,912
2024/6/5 8:30,890
2024/6/5 8:45,625.4
2024/6/5 9:00,161.6
2024/6/5 9:15,193
2024/6/5 9:30,193
2024/6/5 9:45,212
2024/6/5 10:00,78
2024/6/5 10:15,1
2024/6/5 10:30,63
2024/6/5 10:45,157
2024/6/5 11:00,368
2024/6/5 11:15,193
2024/6/5 11:30,81.4
2024/6/5 11:45,353.6
2024/6/5 12:00,242
2024/6/5 12:15,208.4
2024/6/5 12:30,333.6
2024/6/5 12:45,585
2024/6/5 13:00,521
2024/6/5 13:15,615
2024/6/5 13:30,406
2024/6/5 13:45,582.6
2024/6/5 14:00,534
2024/6/5 14:15,645
2024/6/5 14:30,1147.8
2024/6/5 14:45,1295
2024/6/5 15:00,363
2024/6/5 15:15,581.6
2024/6/5 15:30,897
2024/6/5 15:45,880
2024/6/5 16:00,967
2024/6/5 16:15,489
2024/6/5 16:30,396.4
2024/6/5 16:45,610
2024/6/5 17:00,435.6
2024/6/5 17:15,655.6
2024/6/5 17:30,600.4
2024/6/5 17:45,402.4
2024/6/5 18:00,591
2024/6/5 18:15,749
2024/6/5 18:30,299
2024/6/5 18:45,339
2024/6/5 19:00,882
2024/6/5 19:15,709.6
2024/6/5 19:30,1238
2024/6/5 19:45,626
2024/6/5 20:00,772.4
2024/6/5 20:15,479
2024/6/5 20:30,330
2024/6/5 20:45,377
2024/6/5 21:00,391
2024/6/5 21:15,366
2024/6/5 21:30,376.6
2024/6/5 21:45,410
2024/6/5 22:00,386.4
2024/6/5 22:15,421
2024/6/5 22:30,523
2024/6/5 22:45,531
2024/6/5 23:00,326
2024/6/5 23:15,315.4
2024/6/5 23:30,369
2024/6/5 23:45,470
2024/6/6 0:00,402
2024/6/6 0:15,618
2024/6/6 0:30,484.6
2024/6/6 0:45,591
2024/6/6 1:00,344
2024/6/6 1:15,500
2024/6/6 1:30,212.6
2024/6/6 1:45,180
2024/6/6 2:00,385
2024/6/6 2:15,207.6
2024/6/6 2:30,177.6
2024/6/6 2:45,300.6
2024/6/6 3:00,370
2024/6/6 3:15,367
2024/6/6 3:30,302.4
2024/6/6 3:45,548.4
2024/6/6 4:00,854
2024/6/6 4:15,666
2024/6/6 4:30,270
2024/6/6 4:45,370.4
2024/6/6 5:00,703
2024/6/6 5:15,547.2
2024/6/6 5:30,755
2024/6/6 5:45,511.4
2024/6/6 6:00,796
2024/6/6 6:15,738
2024/6/6 6:30,870
2024/6/6 6:45,1258.4
2024/6/6 7:00,1483.6
2024/6/6 7:15,1258
2024/6/6 7:30,1767
2024/6/6 7:45,2004
2024/6/6 8:00,1391
2024/6/6 8:15,910
2024/6/6 8:30,628
2024/6/6 8:45,404
2024/6/6 9:00,810.4
2024/6/6 9:15,694
2024/6/6 9:30,1101
2024/6/6 9:45,1005.6
2024/6/6 10:00,552
2024/6/6 10:15,694
2024/6/6 10:30,454
2024/6/6 10:45,722.4
2024/6/6 11:00,666
2024/6/6 11:15,431
2024/6/6 11:30,611
2024/6/6 11:45,820
2024/6/6 12:00,965
2024/6/6 12:15,0
2024/6/6 12:30,0
2024/6/6 12:45,0
2024/6/6 13:00,0
2024/6/6 13:15,0
2024/6/6 13:30,0
2024/6/6 13:45,0
2024/6/6 14:00,0
2024/6/6 14:15,0
2024/6/6 14:30,0
2024/6/6 14:45,0
2024/6/6 15:00,0
2024/6/6 15:15,0
2024/6/6 15:30,0
2024/6/6 15:45,0
2024/6/6 16:00,0
2024/6/6 16:15,0
2024/6/6 16:30,0
2024/6/6 16:45,0
2024/6/6 17:00,0
2024/6/6 17:15,0
2024/6/6 17:30,0
2024/6/6 17:45,0
2024/6/6 18:00,0
2024/6/6 18:15,0
2024/6/6 18:30,0
2024/6/6 18:45,0
2024/6/6 19:00,0
2024/6/6 19:15,0
2024/6/6 19:30,0
2024/6/6 19:45,0
2024/6/6 20:00,0
2024/6/6 20:15,0
2024/6/6 20:30,0
2024/6/6 20:45,0
2024/6/6 21:00,0
2024/6/6 21:15,0
2024/6/6 21:30,0
2024/6/6 21:45,0
2024/6/6 22:00,0
2024/6/6 22:15,0
2024/6/6 22:30,0
2024/6/6 22:45,0
2024/6/6 23:00,0
2024/6/6 23:15,0
2024/6/6 23:30,0
2024/6/6 23:45,0
2024/6/7 0:00,0
2024/6/7 0:15,0
2024/6/7 0:30,0
2024/6/7 0:45,0
2024/6/7 1:00,0
2024/6/7 1:15,0
2024/6/7 1:30,0
2024/6/7 1:45,0
2024/6/7 2:00,0
2024/6/7 2:15,0
2024/6/7 2:30,0
2024/6/7 2:45,0
2024/6/7 3:00,0
2024/6/7 3:15,0
2024/6/7 3:30,0
2024/6/7 3:45,0
2024/6/7 4:00,0
2024/6/7 4:15,0
2024/6/7 4:30,0
2024/6/7 4:45,0
2024/6/7 5:00,0
2024/6/7 5:15,0
2024/6/7 5:30,0
2024/6/7 5:45,0
2024/6/7 6:00,0
2024/6/7 6:15,0
2024/6/7 6:30,0
2024/6/7 6:45,0
2024/6/7 7:00,0
2024/6/7 7:15,0
2024/6/7 7:30,0
2024/6/7 7:45,0
2024/6/7 8:00,0
2024/6/7 8:15,0
2024/6/7 8:30,0
2024/6/7 8:45,0
2024/6/7 9:00,0
2024/6/7 9:15,0
2024/6/7 9:30,0
2024/6/7 9:45,0
2024/6/7 10:00,0
2024/6/7 10:15,0
2024/6/7 10:30,0
2024/6/7 10:45,0
2024/6/7 11:00,0
2024/6/7 11:15,0
2024/6/7 11:30,0
2024/6/7 11:45,0
2024/6/7 12:00,0
2024/6/7 12:15,0
2024/6/7 12:30,0
2024/6/7 12:45,0
2024/6/7 13:00,0
2024/6/7 13:15,0
2024/6/7 13:30,0
2024/6/7 13:45,0
2024/6/7 14:00,0
2024/6/7 14:15,0
2024/6/7 14:30,0
2024/6/7 14:45,0
2024/6/7 15:00,0
2024/6/7 15:15,0
2024/6/7 15:30,0
2024/6/7 15:45,0
2024/6/7 16:00,0
2024/6/7 16:15,0
2024/6/7 16:30,0
2024/6/7 16:45,0
2024/6/7 17:00,0
2024/6/7 17:15,0
2024/6/7 17:30,0
2024/6/7 17:45,0
2024/6/7 18:00,0
2024/6/7 18:15,0
2024/6/7 18:30,0
2024/6/7 18:45,0
2024/6/7 19:00,0
2024/6/7 19:15,0
2024/6/7 19:30,0
2024/6/7 19:45,0
2024/6/7 20:00,0
2024/6/7 20:15,0
2024/6/7 20:30,0
2024/6/7 20:45,0
2024/6/7 21:00,0
2024/6/7 21:15,0
2024/6/7 21:30,0
2024/6/7 21:45,0
2024/6/7 22:00,0
2024/6/7 22:15,0
2024/6/7 22:30,0
2024/6/7 22:45,0
2024/6/7 23:00,0
2024/6/7 23:15,0
2024/6/7 23:30,0
2024/6/7 23:45,0
2024/6/8 0:00,0
2024/6/8 0:15,0
2024/6/8 0:30,0
2024/6/8 0:45,0
2024/6/8 1:00,0
2024/6/8 1:15,0
2024/6/8 1:30,0
2024/6/8 1:45,0
2024/6/8 2:00,0
2024/6/8 2:15,0
2024/6/8 2:30,0
2024/6/8 2:45,0
2024/6/8 3:00,0
2024/6/8 3:15,0
2024/6/8 3:30,0
2024/6/8 3:45,0
2024/6/8 4:00,0
2024/6/8 4:15,0
2024/6/8 4:30,0
2024/6/8 4:45,0
2024/6/8 5:00,0
2024/6/8 5:15,0
2024/6/8 5:30,0
2024/6/8 5:45,0
2024/6/8 6:00,0
2024/6/8 6:15,0
2024/6/8 6:30,0
2024/6/8 6:45,0
2024/6/8 7:00,0
2024/6/8 7:15,0
2024/6/8 7:30,0
2024/6/8 7:45,0
2024/6/8 8:00,0
2024/6/8 8:15,0
2024/6/8 8:30,0
2024/6/8 8:45,0
2024/6/8 9:00,0
2024/6/8 9:15,0
2024/6/8 9:30,0
2024/6/8 9:45,0
2024/6/8 10:00,0
2024/6/8 10:15,0
2024/6/8 10:30,0
2024/6/8 10:45,0
2024/6/8 11:00,0
2024/6/8 11:15,0
2024/6/8 11:30,0
2024/6/8 11:45,0
2024/6/8 12:00,0
2024/6/8 12:15,0
2024/6/8 12:30,0
2024/6/8 12:45,0
2024/6/8 13:00,0
2024/6/8 13:15,0
2024/6/8 13:30,0
2024/6/8 13:45,0
2024/6/8 14:00,0
2024/6/8 14:15,0
2024/6/8 14:30,0
2024/6/8 14:45,0
2024/6/8 15:00,0
2024/6/8 15:15,0
2024/6/8 15:30,0
2024/6/8 15:45,0
2024/6/8 16:00,0
2024/6/8 16:15,0
2024/6/8 16:30,0
2024/6/8 16:45,0
2024/6/8 17:00,0
2024/6/8 17:15,0
2024/6/8 17:30,0
2024/6/8 17:45,0
2024/6/8 18:00,0
2024/6/8 18:15,0
2024/6/8 18:30,0
2024/6/8 18:45,0
2024/6/8 19:00,0
2024/6/8 19:15,0
2024/6/8 19:30,0
2024/6/8 19:45,0
2024/6/8 20:00,0
2024/6/8 20:15,-10.6
2024/6/8 20:30,117.6
2024/6/8 20:45,141
2024/6/8 21:00,146
2024/6/8 21:15,56
2024/6/8 21:30,71
2024/6/8 21:45,75.6
2024/6/8 22:00,178
2024/6/8 22:15,347
2024/6/8 22:30,361
2024/6/8 22:45,533
2024/6/8 23:00,816.4
2024/6/8 23:15,594.4
2024/6/8 23:30,246
2024/6/8 23:45,113
2024/6/9 0:00,183.2
2024/6/9 0:15,106.4
2024/6/9 0:30,430.4409
2024/6/9 0:45,-8.4
2024/6/9 1:00,211
2024/6/9 1:15,164
2024/6/9 1:30,-10
2024/6/9 1:45,-10.6
2024/6/9 2:00,-10
2024/6/9 2:15,1922.999
2024/6/9 2:30,1008
2024/6/9 2:45,346
2024/6/9 3:00,1212
2024/6/9 3:15,2733
2024/6/9 3:30,1471.4
2024/6/9 3:45,799.7999
2024/6/9 4:00,930
2024/6/9 4:15,1992.4
2024/6/9 4:30,5625
2024/6/9 4:45,5636.4
2024/6/9 5:00,2218
2024/6/9 5:15,2137
2024/6/9 5:30,1332.4
2024/6/9 5:45,1090.4
2024/6/9 6:00,1314.6
2024/6/9 6:15,443.6
2024/6/9 6:30,803.6
2024/6/9 6:45,357
2024/6/9 7:00,314.6
2024/6/9 7:15,346.6
2024/6/9 7:30,300
2024/6/9 7:45,489.4
2024/6/9 8:00,399
2024/6/9 8:15,619.6
2024/6/9 8:30,278
2024/6/9 8:45,157
2024/6/9 9:00,159
2024/6/9 9:15,218
2024/6/9 9:30,144.6
2024/6/9 9:45,162
2024/6/9 10:00,103
2024/6/9 10:15,233.8
2024/6/9 10:30,123
2024/6/9 10:45,228.8
2024/6/9 11:00,365.6
2024/6/9 11:15,184.4
2024/6/9 11:30,136.6
2024/6/9 11:45,132.6
2024/6/9 12:00,217
2024/6/9 12:15,267
2024/6/9 12:30,357.4
2024/6/9 12:45,468
2024/6/9 13:00,548.6
2024/6/9 13:15,610.4
2024/6/9 13:30,587.6
2024/6/9 13:45,633.4
2024/6/9 14:00,644.8
2024/6/9 14:15,618
2024/6/9 14:30,601
2024/6/9 14:45,712
2024/6/9 15:00,757
2024/6/9 15:15,585.4
2024/6/9 15:30,532.2
2024/6/9 15:45,671.8
2024/6/9 16:00,698
2024/6/9 16:15,763.6
2024/6/9 16:30,603
2024/6/9 16:45,12.6
2024/6/9 17:00,1044
2024/6/9 17:15,1087.8
2024/6/9 17:30,565.2
2024/6/9 17:45,733.7999
2024/6/9 18:00,990
2024/6/9 18:15,1303.2
2024/6/9 18:30,1599
2024/6/9 18:45,1155.6
2024/6/9 19:00,1128.2
2024/6/9 19:15,1488.2
2024/6/9 19:30,1458
2024/6/9 19:45,1396
2024/6/9 20:00,2254
2024/6/9 20:15,1790.4
2024/6/9 20:30,1880.4
2024/6/9 20:45,2187
2024/6/9 21:00,1365
2024/6/9 21:15,1138
2024/6/9 21:30,890
2024/6/9 21:45,1413.6
2024/6/9 22:00,1124.6
2024/6/9 22:15,727.6
2024/6/9 22:30,1011.8
2024/6/9 22:45,961.6
2024/6/9 23:00,914
2024/6/9 23:15,758
2024/6/9 23:30,547.6
2024/6/9 23:45,1070
2024/6/10 0:00,797
2024/6/10 0:15,715.6
2024/6/10 0:30,779
2024/6/10 0:45,683.6
2024/6/10 1:00,959
2024/6/10 1:15,984.4
2024/6/10 1:30,577.8
2024/6/10 1:45,601
2024/6/10 2:00,1181.6
2024/6/10 2:15,1579.4
2024/6/10 2:30,947
2024/6/10 2:45,2003.4
2024/6/10 3:00,1582
2024/6/10 3:15,1228
2024/6/10 3:30,1816
2024/6/10 3:45,1421.6
2024/6/10 4:00,1615.4
2024/6/10 4:15,1130.6
2024/6/10 4:30,1149.4
2024/6/10 4:45,1070
2024/6/10 5:00,1148.2
2024/6/10 5:15,1021
2024/6/10 5:30,973
2024/6/10 5:45,906
2024/6/10 6:00,1142
2024/6/10 6:15,734.6
2024/6/10 6:30,659.4
2024/6/10 6:45,1002.4
2024/6/10 7:00,992.4
2024/6/10 7:15,1075
2024/6/10 7:30,1213.2
2024/6/10 7:45,1237.2
2024/6/10 8:00,952.4
2024/6/10 8:15,1277
2024/6/10 8:30,1192.6
2024/6/10 8:45,1377
2024/6/10 9:00,1676
2024/6/10 9:15,1326.6
2024/6/10 9:30,812.6
2024/6/10 9:45,900
2024/6/10 10:00,645
2024/6/10 10:15,1267
2024/6/10 10:30,914
2024/6/10 10:45,574
2024/6/10 11:00,1007.4
2024/6/10 11:15,622.8
2024/6/10 11:30,845
2024/6/10 11:45,720
2024/6/10 12:00,526
2024/6/10 12:15,557
2024/6/10 12:30,541
2024/6/10 12:45,700
2024/6/10 13:00,607
2024/6/10 13:15,615
2024/6/10 13:30,326.6
2024/6/10 13:45,532
2024/6/10 14:00,342
2024/6/10 14:15,276
2024/6/10 14:30,157
2024/6/10 14:45,164.4
2024/6/10 15:00,100
2024/6/10 15:15,238
2024/6/10 15:30,181
2024/6/10 15:45,345
2024/6/10 16:00,396
2024/6/10 16:15,218
2024/6/10 16:30,272.4
2024/6/10 16:45,295
2024/6/10 17:00,455
2024/6/10 17:15,333
2024/6/10 17:30,367.6
2024/6/10 17:45,290.6
2024/6/10 18:00,245
2024/6/10 18:15,158
2024/6/10 18:30,307.6
2024/6/10 18:45,484
2024/6/10 19:00,519
2024/6/10 19:15,420
2024/6/10 19:30,255
2024/6/10 19:45,296.4
2024/6/10 20:00,298
2024/6/10 20:15,226.6
2024/6/10 20:30,291
2024/6/10 20:45,219.6
2024/6/10 21:00,249.4
2024/6/10 21:15,402
2024/6/10 21:30,503
2024/6/10 21:45,636
2024/6/10 22:00,863.4
2024/6/10 22:15,702
2024/6/10 22:30,585
2024/6/10 22:45,430
2024/6/10 23:00,612
2024/6/10 23:15,684
2024/6/10 23:30,589
2024/6/10 23:45,656
2024/6/11 0:00,627
2024/6/11 0:15,772.6
2024/6/11 0:30,789
2024/6/11 0:45,618
2024/6/11 1:00,553.6
2024/6/11 1:15,548.6
2024/6/11 1:30,487
2024/6/11 1:45,631.6
2024/6/11 2:00,489
2024/6/11 2:15,482
2024/6/11 2:30,677.4
2024/6/11 2:45,492
2024/6/11 3:00,566.4
2024/6/11 3:15,556
2024/6/11 3:30,862.2
2024/6/11 3:45,784.2
2024/6/11 4:00,788.6
2024/6/11 4:15,795
2024/6/11 4:30,899.6
2024/6/11 4:45,1121.4
2024/6/11 5:00,980
2024/6/11 5:15,1526.4
2024/6/11 5:30,1106
2024/6/11 5:45,752
2024/6/11 6:00,635
2024/6/11 6:15,683
2024/6/11 6:30,624
2024/6/11 6:45,733.6
2024/6/11 7:00,866.4
2024/6/11 7:15,904.6
2024/6/11 7:30,498
2024/6/11 7:45,597.4
2024/6/11 8:00,357
2024/6/11 8:15,367
2024/6/11 8:30,199.6
2024/6/11 8:45,604
2024/6/11 9:00,310
2024/6/11 9:15,182.4
2024/6/11 9:30,310.6
2024/6/11 9:45,724
2024/6/11 10:00,198.4
2024/6/11 10:15,237
2024/6/11 10:30,124
2024/6/11 10:45,92
2024/6/11 11:00,55.6
2024/6/11 11:15,142.2
2024/6/11 11:30,149.6
2024/6/11 11:45,193
2024/6/11 12:00,267
2024/6/11 12:15,167
2024/6/11 12:30,131
2024/6/11 12:45,18
2024/6/11 13:00,69
2024/6/11 13:15,66
2024/6/11 13:30,114
2024/6/11 13:45,11
2024/6/11 14:00,36
2024/6/11 14:15,58.6
2024/6/11 14:30,34.4
2024/6/11 14:45,16
2024/6/11 15:00,1.2
2024/6/11 15:15,-11
2024/6/11 15:30,-10
2024/6/11 15:45,-12.6
2024/6/11 16:00,-10
2024/6/11 16:15,-9
2024/6/11 16:30,-9.4
2024/6/11 16:45,-8.4
2024/6/11 17:00,318.6
2024/6/11 17:15,233.8
2024/6/11 17:30,258
2024/6/11 17:45,224
2024/6/11 18:00,386
2024/6/11 18:15,113
2024/6/11 18:30,181
2024/6/11 18:45,67
2024/6/11 19:00,9
2024/6/11 19:15,-10
2024/6/11 19:30,-8
2024/6/11 19:45,-11
2024/6/11 20:00,-10
2024/6/11 20:15,-8
2024/6/11 20:30,-10
2024/6/11 20:45,-11
2024/6/11 21:00,-10
2024/6/11 21:15,-9
2024/6/11 21:30,-10
2024/6/11 21:45,-11.6
2024/6/11 22:00,-10
2024/6/11 22:15,-7.4
2024/6/11 22:30,202
2024/6/11 22:45,530
2024/6/11 23:00,256
2024/6/11 23:15,566.4
2024/6/11 23:30,252.2
2024/6/11 23:45,330
2024/6/12 0:00,121
2024/6/12 0:15,146.4
2024/6/12 0:30,224
2024/6/12 0:45,419.6
2024/6/12 1:00,376
2024/6/12 1:15,383
2024/6/12 1:30,686
2024/6/12 1:45,1082.4
2024/6/12 2:00,665.4
2024/6/12 2:15,498
2024/6/12 2:30,541
2024/6/12 2:45,570.6
2024/6/12 3:00,304.4
2024/6/12 3:15,259.6
2024/6/12 3:30,153
2024/6/12 3:45,151
2024/6/12 4:00,93
2024/6/12 4:15,3
2024/6/12 4:30,-12
2024/6/12 4:45,-10.4
2024/6/12 5:00,-10.4
2024/6/12 5:15,85
2024/6/12 5:30,267.4
2024/6/12 5:45,370
2024/6/12 6:00,308
2024/6/12 6:15,505.6
2024/6/12 6:30,430
2024/6/12 6:45,589.6
2024/6/12 7:00,709
2024/6/12 7:15,598
2024/6/12 7:30,710
2024/6/12 7:45,860
2024/6/12 8:00,919.6
2024/6/12 8:15,830
2024/6/12 8:30,755.2
2024/6/12 8:45,1189
2024/6/12 9:00,1233.8
2024/6/12 9:15,1111.391
2024/6/12 9:30,528
2024/6/12 9:45,730.6
2024/6/12 10:00,723.4
2024/6/12 10:15,618
2024/6/12 10:30,804.4
2024/6/12 10:45,652
2024/6/12 11:00,512
2024/6/12 11:15,417
2024/6/12 11:30,414
2024/6/12 11:45,310.6
2024/6/12 12:00,426
2024/6/12 12:15,424
2024/6/12 12:30,556
2024/6/12 12:45,421
2024/6/12 13:00,554
2024/6/12 13:15,562.6
2024/6/12 13:30,529
2024/6/12 13:45,653
2024/6/12 14:00,936.4
2024/6/12 14:15,896.6
2024/6/12 14:30,691.2
2024/6/12 14:45,681.6
2024/6/12 15:00,1039
2024/6/12 15:15,992
2024/6/12 15:30,323.4
2024/6/12 15:45,297.4
2024/6/12 16:00,262.6
2024/6/12 16:15,253.4
2024/6/12 16:30,442
2024/6/12 16:45,407.4
2024/6/12 17:00,673
2024/6/12 17:15,601.6
2024/6/12 17:30,613.6
2024/6/12 17:45,317
2024/6/12 18:00,602.6
2024/6/12 18:15,432.4
2024/6/12 18:30,650.4
2024/6/12 18:45,808.6
2024/6/12 19:00,595.4
2024/6/12 19:15,1040.6
2024/6/12 19:30,1615
2024/6/12 19:45,1629.4
2024/6/12 20:00,2124
2024/6/12 20:15,2026
2024/6/12 20:30,1864.6
2024/6/12 20:45,1408.4
2024/6/12 21:00,2294
2024/6/12 21:15,719
2024/6/12 21:30,296
2024/6/12 21:45,711
2024/6/12 22:00,728.6
2024/6/12 22:15,550
2024/6/12 22:30,444
2024/6/12 22:45,403.6
2024/6/12 23:00,745.6
2024/6/12 23:15,581.4
2024/6/12 23:30,331
2024/6/12 23:45,228
2024/6/13 0:00,226
2024/6/13 0:15,154
2024/6/13 0:30,69.6
2024/6/13 0:45,58.6
2024/6/13 1:00,150
2024/6/13 1:15,47
2024/6/13 1:30,13
2024/6/13 1:45,23.6
2024/6/13 2:00,-10
2024/6/13 2:15,-10
2024/6/13 2:30,-10.6
2024/6/13 2:45,-11
2024/6/13 3:00,-10
2024/6/13 3:15,-10
2024/6/13 3:30,-10.6
2024/6/13 3:45,-10
2024/6/13 4:00,0
2024/6/13 4:15,0
2024/6/13 4:30,0
2024/6/13 4:45,0
2024/6/13 5:00,0
2024/6/13 5:15,0
2024/6/13 5:30,0
2024/6/13 5:45,0
2024/6/13 6:00,0
2024/6/13 6:15,0
2024/6/13 6:30,0
2024/6/13 6:45,-9.4
2024/6/13 7:00,-11
2024/6/13 7:15,-9
2024/6/13 7:30,203
2024/6/13 7:45,147.4
2024/6/13 8:00,99.4
2024/6/13 8:15,291
2024/6/13 8:30,483.6
2024/6/13 8:45,371.6
2024/6/13 9:00,365.92
2024/6/13 9:15,577
2024/6/13 9:30,496.2
2024/6/13 9:45,640
2024/6/13 10:00,1249
2024/6/13 10:15,800
2024/6/13 10:30,914.6
2024/6/13 10:45,984.6
2024/6/13 11:00,1013
2024/6/13 11:15,819.2
2024/6/13 11:30,490
2024/6/13 11:45,747.8
2024/6/13 12:00,463
2024/6/13 12:15,554
2024/6/13 12:30,633.6
2024/6/13 12:45,709.4
2024/6/13 13:00,856.4
2024/6/13 13:15,775.9599
2024/6/13 13:30,779
2024/6/13 13:45,702.4
2024/6/13 14:00,682.6
2024/6/13 14:15,319
2024/6/13 14:30,156.6
2024/6/13 14:45,261
2024/6/13 15:00,482
2024/6/13 15:15,362
2024/6/13 15:30,633
2024/6/13 15:45,657.4
2024/6/13 16:00,920.4
2024/6/13 16:15,681
